Id,SalePrice
1906,129182.8570282389
1907,209799.47867442158
1908,108999.34357681451
1909,131749.3305876284
1910,119336.97493711358
1911,238514.43309333382
1912,347576.4479747795
1913,132300.78865260788
1914,53198.466766692436
1915,306957.4941372139
1916,74478.38083255591
1917,229034.42895882105
1918,142043.35507481714
1919,167923.57719430685
1920,152078.91330780755
1921,368027.5735824175
1922,311430.0575378281
1923,238332.36271629468
1924,232939.33357869007
1925,195201.22544816634
1926,352732.8526394258
1927,131057.72371265816
1928,164529.70907537476
1929,121975.35527937762
1930,125135.46969017296
1931,136401.08927102663
1932,135703.3969355015
1933,203347.11387803697
1934,182332.7638260761
1935,170922.42082502446
1936,195419.58185224867
1937,185751.81588640658
1938,171063.25249295495
1939,248242.38536628766
1940,192140.32966179488
1941,167387.5919354556
1942,172538.39122382778
1943,221922.4088509989
1944,373907.72502556315
1945,399300.4540111023
1946,132150.00898038363
1947,215343.84589180409
1948,169775.75325055644
1949,261550.57468960527
1950,186282.96939227407
1951,230000.9342203127
1952,203500.57675934114
1953,170151.96556473675
1954,180438.59243922032
1955,133878.02371958416
1956,313507.8646397857
1957,149741.55922467876
1958,263552.6148952418
1959,144383.1931937207
1960,114376.2241522396
1961,122449.32957754054
1962,96015.12419690285
1963,102222.02159189375
1964,106077.49500804931
1965,141757.69951804754
1966,138494.3906726331
1967,300019.1819441603
1968,415339.71430095204
1969,377314.73056689795
1970,399286.7290286972
1971,485059.4773130118
1972,372359.02728258003
1973,273202.59644727875
1974,343673.93724226614
1975,507062.2327991989
1976,281769.22083461087
1977,360638.1958524039
1978,344656.6168190478
1979,314231.25959567755
1980,202765.74579702134
1981,329004.31794980494
1982,223889.0881857172
1983,205508.46856499926
1984,168355.99242933517
1985,230140.20900023417
1986,212773.47008266556
1987,186568.08979630042
1988,171120.9338286642
1989,188383.59640736875
1990,204304.94720941258
1991,236657.3909316005
1992,212777.56770435625
1993,167737.76426813044
1994,229563.01063986588
1995,179643.26438112586
1996,251807.21159213866
1997,303435.97856595914
1998,305497.9340603481
1999,280744.08138746856
2000,319905.67086224974
2001,282558.33201076003
2002,244599.1961432041
2003,245828.06954822753
2004,281263.2656515416
2005,227440.63570955038
2006,219815.21192464593
2007,253056.36027564437
2008,223091.27483075962
2009,204948.33265634268
2010,192292.5968522466
2011,138767.64839503804
2012,174948.10162210156
2013,179115.79275644984
2014,182965.85054282384
2015,213697.17687511223
2016,191856.2788232076
2017,190939.48863555846
2018,113269.43562641903
2019,132238.66148566536
2020,93565.73021759729
2021,97247.58307972018
2022,196895.80672071368
2023,147387.6794557156
2024,274934.33106153633
2025,344729.8404861453
2026,174779.13437602136
2027,163254.95144024875
2028,154637.5034083704
2029,171100.0407173518
2030,262674.5610824263
2031,229351.94593990105
2032,252479.3648047699
2033,252154.73187693636
2034,183836.44406367233
2035,233234.19867601394
2036,200259.37812464658
2037,229622.83057206924
2038,329745.9902701764
2039,232324.86426449165
2040,285046.0082276265
2041,343721.32974437653
2042,214869.26774480255
2043,180490.67679746082
2044,168124.406476255
2045,206561.10519933264
2046,164186.89982722147
2047,140581.52596024462
2048,140552.84669050158
2049,142091.45695827858
2050,170987.74997494143
2051,97720.64776508468
2052,124627.50890415398
2053,150892.5200137472
2054,90693.8203168747
2055,161260.3766749139
2056,142202.92360527854
2057,111224.86014258949
2058,212341.56592402727
2059,134245.53937101472
2060,173242.11228449896
2061,171272.0330730683
2062,130160.65189692234
2063,120023.23247794897
2064,139872.80069582933
2065,119859.83372775053
2066,163572.95706734207
2067,101617.48728685563
2068,150873.83701392938
2069,84979.98838642039
2070,118475.79240813055
2071,95806.87176366626
2072,131367.25232197033
2073,125151.01325616158
2074,161753.2457096449
2075,149757.33529746954
2076,116133.37833933007
2077,161872.7056231507
2078,124510.93182050806
2079,129736.64774620497
2080,118845.53547806578
2081,127319.19953509897
2082,119818.70487863633
2083,150615.4440273821
2084,109171.99622417956
2085,118761.55659891067
2086,102587.66237580564
2087,123255.76513015295
2088,92110.25516019284
2089,82015.43406755399
2090,119961.79396284564
2091,119426.21110599418
2092,118321.27344200204
2093,115096.81479992229
2094,108115.49289558349
2095,154590.21504665824
2096,85680.38053347748
2097,99407.64817240021
2098,163414.24961701018
2099,52714.64082594655
2100,66368.83480406871
2101,112719.46575205776
2102,117130.57546320208
2103,106402.45154797554
2104,127687.57620991935
2105,130593.9172984048
2106,75427.23433790937
2107,182248.66420672555
2108,119309.54407154546
2109,114273.36892866303
2110,124198.07200352027
2111,122808.09300759729
2112,136586.83227335228
2113,119079.9738932988
2114,121273.99961436114
2115,169564.30298168137
2116,115248.48566101033
2117,148641.79300638047
2118,124692.81067029253
2119,117955.54465291697
2120,105366.56691887768
2121,89328.14699156136
2122,120725.6118419103
2123,81473.92684590738
2124,159197.14221643412
2125,117749.76226913542
2126,152607.52173345286
2127,175433.66783002857
2128,119040.88651216336
2129,82699.92174499453
2130,135456.09477226564
2131,131743.5873121283
2132,106224.87321241782
2133,128058.7305505936
2134,115567.12905211908
2135,101373.19481831306
2136,80853.24069083901
2137,106186.43753584831
2138,138529.60874131383
2139,151014.2203417829
2140,138170.07270387953
2141,156077.14019791546
2142,129202.83567613231
2143,150421.39156149345
2144,125631.6745409985
2145,140718.8556988142
2146,178030.48073494143
2147,138134.3119483678
2148,127323.7194281095
2149,139986.25929161135
2150,237035.93069324692
2151,114803.1578839265
2152,164621.76165826118
2153,160695.55123745697
2154,101889.13719608348
2155,132922.13252642122
2156,248238.50730857573
2157,224278.11776064205
2158,245726.39121875688
2159,222625.93517367565
2160,179292.75855976413
2161,227109.89908716577
2162,364722.62448590755
2163,326504.19134623086
2164,251376.36461584707
2165,204402.38784409367
2166,167242.83305476073
2167,219347.9830240596
2168,202759.00177997292
2169,194786.8144412618
2170,215153.94044285652
2171,161717.60883025418
2172,131273.39919115274
2173,191195.13891067082
2174,220205.32688364555
2175,279761.24811716785
2176,309620.4101351914
2177,236330.66303998168
2178,209227.7300723353
2179,136731.41853013975
2180,213739.0125092278
2181,192708.32562540987
2182,224254.6163424911
2183,187437.45476021882
2184,116431.92440544289
2185,116712.67230808883
2186,153236.59383052113
2187,148722.574558834
2188,151901.66558510822
2189,267766.52110057755
2190,80298.64433137441
2191,76094.38034727269
2192,83537.31402037064
2193,111246.41682134023
2194,99723.43138857363
2195,103792.69136412637
2196,99841.84112634997
2197,118416.48680345927
2198,163585.732723515
2199,181925.5675541395
2200,140490.325419289
2201,148541.20192419967
2202,217053.84321087168
2203,136187.6139249863
2204,194459.7610995224
2205,130171.83379146444
2206,143758.85912908224
2207,214496.06202042528
2208,276283.1174982446
2209,259846.40260147996
2210,119910.53207694992
2211,120452.27451104451
2212,125807.41987746468
2213,109519.01917964879
2214,138340.42554858341
2215,100937.5517093316
2216,154645.21837177093
2217,75038.5313438644
2218,67850.77020155305
2219,62370.5964444502
2220,55716.79841860962
2221,308037.0556612281
2222,289259.5619139349
2223,275691.86792003707
2224,203329.14443080756
2225,122760.74121826909
2226,180337.61345094527
2227,191288.4960725306
2228,263896.8811480671
2229,253469.4274625936
2230,158981.78967471697
2231,214071.18278508395
2232,183204.96126919362
2233,186007.44652528857
2234,242395.22275877072
2235,222944.88344500551
2236,254413.3144252577
2237,295596.0636331899
2238,199573.08852990367
2239,101492.07149833736
2240,150834.7609122908
2241,165108.9652176968
2242,120847.09637373153
2243,126090.47248063172
2244,103585.44001453486
2245,98962.43376132527
2246,141309.378132933
2247,110366.88013443844
2248,118125.8732499697
2249,114577.79961445836
2250,127471.87304686343
2251,109970.65426048596
2252,184178.47322162348
2253,157683.70467983995
2254,181311.2404594047
2255,183500.57054771864
2256,168526.1475908039
2257,215213.7703848483
2258,156723.78815175273
2259,171487.6717302943
2260,148285.54191956934
2261,199689.41524244144
2262,221131.17382618878
2263,388290.96950275253
2264,501899.8524108507
2265,160952.43045399533
2266,308796.86638135853
2267,363250.9448365445
2268,444702.30914325226
2269,149212.34161013603
2270,196746.88644819718
2271,210712.0826135248
2272,185282.50668120416
2273,160898.3279709539
2274,184951.01959546097
2275,154685.6914198493
2276,187360.7950365735
2277,182295.91033397868
2278,149063.4047437538
2279,136548.59944927122
2280,113816.00550860651
2281,162662.77095270925
2282,186441.03730288948
2283,110081.97684330087
2284,116489.90235919686
2285,140875.74462792563
2286,124489.79008171569
2287,365416.68473655125
2288,280010.7712287771
2289,374038.7248749259
2290,439926.4482292639
2291,347246.4076822741
2292,434862.6551945068
2293,460274.94624932815
2294,398276.9766947493
2295,479478.8580770566
2296,281053.611509211
2297,348973.1166157412
2298,350782.3662890853
2299,354095.7701105839
2300,348267.5797132612
2301,328059.51543595473
2302,262944.5926196564
2303,251607.12893012003
2304,250891.340653326
2305,203166.24207997404
2306,197889.00119463014
2307,209813.8864626779
2308,236390.83985302845
2309,283807.4922232256
2310,212247.91990459623
2311,206126.0854133425
2312,174681.21269058192
2313,173964.86697785204
2314,174963.59232082227
2315,179080.68953783295
2316,198626.41967183197
2317,197027.59203729613
2318,179498.48531303144
2319,182874.19355046915
2320,186829.01733587217
2321,237326.04203133594
2322,185890.56634958432
2323,199009.68339799927
2324,179525.61621273652
2325,211625.83484796085
2326,179519.4701947877
2327,201636.5947191695
2328,218738.79664007868
2329,195292.48507159523
2330,181947.8865979993
2331,331849.84592815035
2332,390312.2357651674
2333,324273.03224200243
2334,264710.32438533724
2335,291923.6573967073
2336,301942.33973481815
2337,196448.02195331157
2338,259689.74521265895
2339,215126.02366826712
2340,374065.1611234314
2341,207176.29831076277
2342,239164.52951509805
2343,235065.49338703704
2344,217225.32837032128
2345,226139.2470701526
2346,213127.7418388248
2347,202054.39618605145
2348,246590.1063127635
2349,185718.1867165392
2350,316695.3851355156
2351,259877.98287031995
2352,257563.98290432346
2353,248653.29896522392
2354,143998.00006674044
2355,148638.25716147214
2356,148094.50367015784
2357,185057.57247150497
2358,206046.59006234747
2359,135244.36091906944
2360,113453.47174109782
2361,147746.67312675153
2362,260731.14674608325
2363,136361.98555774952
2364,149084.14186264548
2365,211440.27061056189
2366,190976.06796536825
2367,220897.78399218238
2368,220619.30238633652
2369,219853.295941975
2370,171651.9777619641
2371,166910.27724520548
2372,200037.04977478622
2373,290852.56137612223
2374,325840.7368194361
2375,243420.94818944726
2376,288134.19643612776
2377,315915.6368530633
2378,157344.11765821598
2379,205021.39346666908
2380,150236.385464491
2381,173861.82146966323
2382,202848.6390878851
2383,200609.1534275575
2384,240199.26948029822
2385,159111.04680580806
2386,132249.4465914903
2387,135204.91401423668
2388,99680.20759706097
2389,114573.87502933614
2390,157760.0021702597
2391,146863.75266367613
2392,117551.13243230841
2393,173932.12026395957
2394,144660.29516430155
2395,215334.44819379484
2396,138145.6690940249
2397,230919.03649677982
2398,129302.31804992341
2399,72361.22449271908
2400,66226.03176955484
2401,132145.13865438994
2402,137669.94734339011
2403,148455.53874747513
2404,158703.79309430538
2405,160757.21515973256
2406,143348.540161827
2407,123309.53575073839
2408,143084.02565891578
2409,117630.26909719576
2410,163867.47090595023
2411,112272.92222044799
2412,159736.33025202685
2413,131952.12909155656
2414,176527.98518812188
2415,133364.69988743454
2416,128578.77441920039
2417,135370.85387643042
2418,139341.54905353257
2419,129402.29243668623
2420,118964.60223710879
2421,149467.92963503662
2422,104747.46750356037
2423,119097.09519717035
2424,151491.92109265455
2425,178280.63100511712
2426,129300.6352045049
2427,127915.20955063375
2428,181062.32158542983
2429,110891.16057058763
2430,130688.14659981307
2431,111284.03386862674
2432,151737.27930694036
2433,146951.00171455293
2434,136965.66378591544
2435,152057.81904745594
2436,106460.06767512539
2437,103554.19139538197
2438,126773.63982332888
2439,98471.33720564772
2440,124291.60140299799
2441,91755.51468250772
2442,95896.72561962318
2443,129588.19086962669
2444,129379.41795838674
2445,87318.25181300628
2446,137038.8146483948
2447,172030.087649709
2448,120339.44086146762
2449,107454.05335091609
2450,158647.8764601474
2451,105584.82014005234
2452,199878.3587441162
2453,93059.10707275258
2454,120424.92885900379
2455,112417.70718215896
2456,143395.1126495751
2457,144933.71470285562
2458,131643.19368565283
2459,112852.42938334575
2460,142991.79310084615
2461,129074.39320742215
2462,136760.470035333
2463,129011.71155390034
2464,173268.06256124872
2465,136741.44655144808
2466,118701.82501937822
2467,118753.69273121361
2468,89385.98358073598
2469,91112.85693752812
2470,202224.30867338093
2471,235677.31969468997
2472,163827.62223199732
2473,119086.164913467
2474,83906.33362077674
2475,199565.65698943468
2476,120849.04541995705
2477,128093.24565323375
2478,162407.37439412903
2479,108342.25921958087
2480,152655.44119654308
2481,118417.62601295268
2482,113142.38820065749
2483,107525.53164056627
2484,117970.164461081
2485,126551.19688457303
2486,156922.88573485898
2487,153328.0227423203
2488,160042.9336470936
2489,158779.214330207
2490,150031.88853732584
2491,90005.67000836458
2492,203964.56433292324
2493,150656.7561793883
2494,139420.85610536375
2495,83895.54388512066
2496,229722.68001324625
2497,151564.27408188747
2498,112254.00144954972
2499,83086.36755243564
2500,131973.9950199893
2501,140141.55415274133
2502,141159.51675689386
2503,98565.47023901722
2504,180191.74110986726
2505,237706.73325220926
2506,240534.92662122013
2507,266497.8340199421
2508,239193.38182669424
2509,214360.65368806254
2510,212101.2045523917
2511,172012.22020190879
2512,206506.45535699223
2513,220779.91441348472
2514,266803.77399933146
2515,156181.82163747118
2516,175759.30356916777
2517,155111.77599633558
2518,165500.27697135374
2519,240146.96704579296
2520,222504.30349675575
2521,184866.7602733078
2522,226487.91787286074
2523,112292.42487687763
2524,140096.90491293633
2525,163929.37424334907
2526,145163.63439222402
2527,118869.4900903
2528,139009.07843846886
2529,141371.15942289386
2530,123509.58894570696
2531,258028.88617772673
2532,224472.03166118095
2533,192653.24264131262
2534,234618.56540716643
2535,290855.08231670223
2536,223812.68877187042
2537,255519.90731531795
2538,177817.4443420331
2539,185892.38720212394
2540,181964.65131145483
2541,178475.27290380443
2542,165189.53791348156
2543,112937.41121804292
2544,119436.67943735968
2545,136568.2019503991
2546,119456.81011315103
2547,127085.7626933093
2548,157164.74081295292
2549,151427.3396807898
2550,569401.690665008
2551,136991.08751283732
2552,131494.8235620953
2553,72648.04661706724
2554,88334.79249171035
2555,111876.06341704549
2556,96697.00730480583
2557,103977.6938442815
2558,140709.75268838948
2559,150596.86370321238
2560,153968.66672650733
2561,143631.74593593713
2562,149292.38602989024
2563,154751.81677747087
2564,214990.91158595035
2565,151853.21042720196
2566,175400.26092399916
2567,145604.55921485554
2568,195822.11322634108
2569,241330.8248234606
2570,114663.25864021681
2571,205299.7766842046
2572,146387.78600571537
2573,218611.11722093914
2574,308230.4802132891
2575,133351.03856560527
2576,120901.14099452048
2577,139265.58990633176
2578,78535.69830191055
2579,53584.33797893544
2580,79034.0159828987
2581,90471.83152101396
2582,99381.04208222828
2583,282352.11326047446
2584,174615.23402504655
2585,189897.3037858814
2586,220190.70239314952
2587,194468.40726046587
2588,143915.48269907443
2589,153319.2978406265
2590,194399.80051282642
2591,229204.07267774007
2592,213008.913452565
2593,249207.45311910086
2594,182785.02986347635
2595,201664.7073510458
2596,286723.4583515021
2597,188121.0971064047
2598,285203.14125552075
2599,336393.6094655653
2600,145845.04471207393
2601,134655.75316268255
2602,81486.19368196126
2603,91921.2879953651
2604,89006.93082792433
2605,79069.37861122686
2606,142301.34986392668
2607,199856.63016379683
2608,177920.0639366585
2609,170545.3374716099
2610,103608.49557452401
2611,129976.17058350741
2612,161743.71966473345
2613,126166.11510126291
2614,123738.40744329678
2615,153740.8052324947
2616,142736.3033417637
2617,186087.3866895976
2618,190684.79290250505
2619,194499.98830959894
2620,189064.41272743966
2621,175499.32219838802
2622,175948.34808813117
2623,239758.72472589347
2624,296394.096934134
2625,288266.7769348368
2626,174475.69346936993
2627,164600.50192524216
2628,531109.9585818769
2629,521711.77085190953
2630,389774.77752511494
2631,467221.097837607
2632,417833.917407184
2633,311692.3579799583
2634,428669.4405236077
2635,151001.18914050754
2636,175573.57637447602
2637,173741.16279884032
2638,269443.003388743
2639,191379.37822799038
2640,145913.1478674695
2641,104067.13445738664
2642,189901.82624137818
2643,107709.77765394338
2644,119023.28375842149
2645,110340.33955529686
2646,94485.2425983268
2647,104418.15567525316
2648,147271.63769374936
2649,158248.4997948619
2650,128927.44590748528
2651,139395.98409296208
2652,403094.428893805
2653,262362.7898351311
2654,268362.24700808595
2655,416168.0232569547
2656,329519.7748837016
2657,348037.0178288569
2658,320417.2992027014
2659,311303.1981455335
2660,369443.6753669684
2661,349429.4849911916
2662,368325.59836085705
2663,295882.1926396591
2664,276462.09989992046
2665,333488.68513156194
2666,278070.9320605625
2667,172535.17211728744
2668,177105.41604200614
2669,184040.57838394592
2670,269833.09221655614
2671,182907.644838706
2672,198206.11156724254
2673,202960.1098742601
2674,199238.8362156872
2675,171852.89930637434
2676,191007.56310790026
2677,200393.30718170834
2678,228313.09964540476
2679,282152.4724509337
2680,291912.58398118237
2681,394389.40606897586
2682,324034.5782164294
2683,499992.64136194816
2684,311728.15460651665
2685,326088.5119391912
2686,243146.30227770252
2687,307690.32598865905
2688,216456.13391193538
2689,208281.51741430053
2690,393008.4697775468
2691,195882.33997491212
2692,145904.5140245207
2693,202704.44960281142
2694,135057.55484344377
2695,192367.01339436413
2696,182422.29573097342
2697,186693.60993190666
2698,178918.7924369454
2699,173401.08202027428
2700,154813.84869171548
2701,140768.85695395016
2702,105470.19903643744
2703,121468.01547184444
2704,140231.59871508225
2705,112798.4682876971
2706,104249.59714376598
2707,113496.9842105005
2708,132917.80138383375
2709,101119.80849882915
2710,130598.10456012521
2711,223052.06441003503
2712,384390.7912134658
2713,171542.7575076663
2714,152611.60423740232
2715,171684.90898459652
2716,142382.2718253537
2717,197566.34647152922
2718,222277.10782400673
2719,159847.46585245815
2720,173265.30195549468
2721,132371.96271365113
2722,155917.4161517449
2723,136306.58065579057
2724,124593.80164441146
2725,130182.25307659963
2726,151705.92060488721
2727,173324.48523680214
2728,184425.45205065163
2729,152357.18827818838
2730,152587.9705903452
2731,132224.87553965917
2732,134054.01480172772
2733,164403.36122863894
2734,128530.4805723264
